job_id,mode,distance,level,seed,ratio,accuracy,precision,recall,f1,f2,auc,auc_pr
manual_20260504_154958,mixed,mmd,in_domain,999,,0.542068079640334,0.0850925625202988,0.8821548821548821,0.1552132701421801,0.30700726505741743,0.890413719616215,0.751973279667638
manual_20260504_162004,mixed,mmd,in_domain,1337,,0.33702633269107257,0.05421126105165193,0.7845117845117845,0.10141458106637649,0.21235873131607727,0.5957614701502747,0.08851608744436744
manual_20260504_165012,mixed,mmd,in_domain,2024,,0.5602119460500964,0.08777852802160702,0.8754208754208754,0.1595581466707579,0.3132530120481927,0.8956632020196342,0.8153163937612047
manual_20260504_112709,mixed,mmd,out_domain,0,,0.4116222760290557,0.04840425531914894,0.7309236947791165,0.09079570965328013,0.1913372582001682,0.6095812783593169,0.06942559079591457
manual_20260504_114044,mixed,mmd,out_domain,1,,0.5087974172719936,0.05986137366099559,0.7630522088353414,0.11101373064563248,0.22781774580335734,0.7038696325834789,0.15196991079407207
manual_20260504_055611,mixed,mmd,out_domain,3,,0.5158999192897498,0.05985915492957746,0.751004016064257,0.11088052179069079,0.22694174757281554,0.687779034064276,0.11929395976706136
manual_20260504_092839,mixed,mmd,out_domain,7,,0.6027441485068604,0.0823262839879154,0.8755020080321285,0.1505005177770107,0.2991218441273326,0.8895190584065155,0.6848781583318493
manual_20260504_085259,mixed,mmd,out_domain,13,,0.5777239709443099,0.07656529516994633,0.8594377510040161,0.14060446780551905,0.28224742811922976,0.8566097555374542,0.5373684401080954
manual_20260504_110133,mixed,mmd,out_domain,42,,0.5569007263922519,0.06363636363636363,0.7309236947791165,0.11707944676744934,0.2359958506224066,0.7285806529177591,0.1595482913805667
14897487,mixed,mmd,out_domain,99,,0.6022598870056497,0.08349003384731102,0.891566265060241,0.15268225584594222,0.3036935704514364,0.8746327388261421,0.49840622864014344
manual_20260504_203335,mixed,mmd,out_domain,123,,0.5210653753026634,0.061895551257253385,0.7710843373493976,0.11459265890778872,0.23426061493411424,0.7415244563859205,0.2229172413730232
manual_20260504_135807,mixed,mmd,out_domain,256,,0.5578692493946731,0.07245879120879122,0.8473895582329317,0.1335020563112939,0.2699590583418629,0.8154015321291895,0.39552584267501517
manual_20260504_153826,mixed,mmd,out_domain,512,,0.6016142050040355,0.08147868728781592,0.8674698795180723,0.1489655172413793,0.2961338086098163,0.8841089213902364,0.631378642934308
14899641,mixed,mmd,out_domain,777,,0.631638418079096,0.09061619009262989,0.9036144578313253,0.16471449487554904,0.32336878413337167,0.9169587870486319,0.8121494993172707
manual_20260504_212350,mixed,mmd,out_domain,999,,0.6066182405165456,0.0833968012185834,0.8795180722891566,0.15234782608695652,0.3023191606847046,0.8949920097477027,0.7163483176037974
manual_20260504_231446,mixed,mmd,out_domain,1337,,0.5510895883777239,0.05672268907563025,0.6506024096385542,0.10434782608695652,0.2102803738317757,0.6348360140866188,0.0671702431737689
manual_20260505_120458,mixed,mmd,out_domain,2024,,0.5315577078288942,0.06235565819861432,0.7590361445783133,0.1152439024390244,0.2346660044698287,0.7157624780994142,0.1629956945300742
manual_20260506_060233,mixed,wasserstein,in_domain,0,,0.5420815933183424,0.0815128790348875,0.8802816901408451,0.14920919128618323,0.29740661432310256,0.8779196552590536,0.7686648561063594
manual_20260506_120106,mixed,wasserstein,in_domain,1,,0.4945390298747189,0.07332339791356185,0.8661971830985915,0.13520197856553998,0.27388109552438206,0.8328282552941343,0.47996438781793066
manual_20260506_063231,mixed,wasserstein,in_domain,3,,0.5136524253132027,0.07732593961799138,0.8838028169014085,0.14220963172804532,0.28639890460976725,0.8667269520861285,0.6880094680980814
manual_20260506_124915,mixed,wasserstein,in_domain,7,,0.5083520719563123,0.07628928898382667,0.8802816901408451,0.14040999719180006,0.2832540222071153,0.8642849185317223,0.6711750658560841
manual_20260506_070237,mixed,wasserstein,in_domain,13,,0.5340507548988115,0.08047451106123758,0.8838028169014085,0.14751689685571553,0.29494712103407755,0.8795184435458256,0.7740666363782207
