CONDITION	MODE	DIST	DOMAIN	RATIO	SEED	TRAIN_JOBID	TAG
smote	target_only	wasserstein	in_domain	0.5	13	manual_20260506_043137	imbalv3_knn_wasserstein_in_domain_target_only_split2_subjectwise_ratio0.5_s13
smote	target_only	wasserstein	in_domain	0.5	1337	manual_20260506_053220	imbalv3_knn_wasserstein_in_domain_target_only_split2_subjectwise_ratio0.5_s1337
smote	target_only	wasserstein	in_domain	0.5	2024	manual_20260506_060233	imbalv3_knn_wasserstein_in_domain_target_only_split2_subjectwise_ratio0.5_s2024
smote	target_only	wasserstein	in_domain	0.5	256	manual_20260506_050212	imbalv3_knn_wasserstein_in_domain_target_only_split2_subjectwise_ratio0.5_s256
smote	target_only	wasserstein	in_domain	0.5	3	manual_20260506_033125	imbalv3_knn_wasserstein_in_domain_target_only_split2_subjectwise_ratio0.5_s3
smote	target_only	wasserstein	in_domain	0.5	42	manual_20260506_043208	imbalv3_knn_wasserstein_in_domain_target_only_split2_subjectwise_ratio0.5_s42
smote	target_only	wasserstein	in_domain	0.5	7	manual_20260506_040132	imbalv3_knn_wasserstein_in_domain_target_only_split2_subjectwise_ratio0.5_s7
smote	target_only	wasserstein	in_domain	0.5	999	manual_20260506_053220	imbalv3_knn_wasserstein_in_domain_target_only_split2_subjectwise_ratio0.5_s999
smote	target_only	wasserstein	out_domain	0.1	0	manual_20260505_165534	imbalv3_knn_wasserstein_out_domain_target_only_split2_subjectwise_ratio0.1_s0
smote	target_only	wasserstein	out_domain	0.1	1	manual_20260506_033556	imbalv3_knn_wasserstein_out_domain_target_only_split2_subjectwise_ratio0.1_s1
smote	target_only	wasserstein	out_domain	0.1	123	manual_20260505_182856	imbalv3_knn_wasserstein_out_domain_target_only_split2_subjectwise_ratio0.1_s123
smote	target_only	wasserstein	out_domain	0.1	13	manual_20260505_175849	imbalv3_knn_wasserstein_out_domain_target_only_split2_subjectwise_ratio0.1_s13
smote	target_only	wasserstein	out_domain	0.1	1337	manual_20260506_052247	imbalv3_knn_wasserstein_out_domain_target_only_split2_subjectwise_ratio0.1_s1337
smote	target_only	wasserstein	out_domain	0.1	2024	manual_20260505_195919	imbalv3_knn_wasserstein_out_domain_target_only_split2_subjectwise_ratio0.1_s2024
smote	target_only	wasserstein	out_domain	0.1	256	manual_20260505_185902	imbalv3_knn_wasserstein_out_domain_target_only_split2_subjectwise_ratio0.1_s256
smote	target_only	wasserstein	out_domain	0.1	3	manual_20260505_172842	imbalv3_knn_wasserstein_out_domain_target_only_split2_subjectwise_ratio0.1_s3
smote	target_only	wasserstein	out_domain	0.1	42	manual_20260505_182854	imbalv3_knn_wasserstein_out_domain_target_only_split2_subjectwise_ratio0.1_s42
smote	target_only	wasserstein	out_domain	0.1	512	manual_20260505_185903	imbalv3_knn_wasserstein_out_domain_target_only_split2_subjectwise_ratio0.1_s512
smote	target_only	wasserstein	out_domain	0.1	7	manual_20260505_175848	imbalv3_knn_wasserstein_out_domain_target_only_split2_subjectwise_ratio0.1_s7
smote	target_only	wasserstein	out_domain	0.1	999	manual_20260505_192912	imbalv3_knn_wasserstein_out_domain_target_only_split2_subjectwise_ratio0.1_s999
smote	target_only	wasserstein	out_domain	0.5	0	manual_20260505_165536	imbalv3_knn_wasserstein_out_domain_target_only_split2_subjectwise_ratio0.5_s0
smote	target_only	wasserstein	out_domain	0.5	1	manual_20260505_172841	imbalv3_knn_wasserstein_out_domain_target_only_split2_subjectwise_ratio0.5_s1
smote	target_only	wasserstein	out_domain	0.5	123	manual_20260506_005824	imbalv3_knn_wasserstein_out_domain_target_only_split2_subjectwise_ratio0.5_s123
smote	target_only	wasserstein	out_domain	0.5	13	manual_20260506_045111	imbalv3_knn_wasserstein_out_domain_target_only_split2_subjectwise_ratio0.5_s13
smote	target_only	wasserstein	out_domain	0.5	2024	manual_20260505_195918	imbalv3_knn_wasserstein_out_domain_target_only_split2_subjectwise_ratio0.5_s2024
smote	target_only	wasserstein	out_domain	0.5	256	manual_20260505_185903	imbalv3_knn_wasserstein_out_domain_target_only_split2_subjectwise_ratio0.5_s256
smote	target_only	wasserstein	out_domain	0.5	3	manual_20260505_172842	imbalv3_knn_wasserstein_out_domain_target_only_split2_subjectwise_ratio0.5_s3
smote	target_only	wasserstein	out_domain	0.5	42	manual_20260505_182857	imbalv3_knn_wasserstein_out_domain_target_only_split2_subjectwise_ratio0.5_s42
smote	target_only	wasserstein	out_domain	0.5	512	manual_20260505_192911	imbalv3_knn_wasserstein_out_domain_target_only_split2_subjectwise_ratio0.5_s512
smote	target_only	wasserstein	out_domain	0.5	7	manual_20260505_175849	imbalv3_knn_wasserstein_out_domain_target_only_split2_subjectwise_ratio0.5_s7
smote	target_only	wasserstein	out_domain	0.5	999	manual_20260505_192912	imbalv3_knn_wasserstein_out_domain_target_only_split2_subjectwise_ratio0.5_s999
smote_plain	mixed	dtw	in_domain	0.1	0	manual_20260505_095324	smote_plain_knn_dtw_in_domain_mixed_split2_ratio0.1_s0
smote_plain	mixed	dtw	in_domain	0.1	1	manual_20260505_144409	smote_plain_knn_dtw_in_domain_mixed_split2_ratio0.1_s1
smote_plain	mixed	dtw	in_domain	0.1	123	manual_20260505_162258	smote_plain_knn_dtw_in_domain_mixed_split2_ratio0.1_s123
smote_plain	mixed	dtw	in_domain	0.1	13	manual_20260505_105339	smote_plain_knn_dtw_in_domain_mixed_split2_ratio0.1_s13
smote_plain	mixed	dtw	in_domain	0.1	1337	manual_20260505_174414	smote_plain_knn_dtw_in_domain_mixed_split2_ratio0.1_s1337
smote_plain	mixed	dtw	in_domain	0.1	2024	manual_20260505_195316	smote_plain_knn_dtw_in_domain_mixed_split2_ratio0.1_s2024
smote_plain	mixed	dtw	in_domain	0.1	256	manual_20260505_164132	smote_plain_knn_dtw_in_domain_mixed_split2_ratio0.1_s256
smote_plain	mixed	dtw	in_domain	0.1	3	manual_20260505_102333	smote_plain_knn_dtw_in_domain_mixed_split2_ratio0.1_s3
smote_plain	mixed	dtw	in_domain	0.1	42	manual_20260505_105340	smote_plain_knn_dtw_in_domain_mixed_split2_ratio0.1_s42
smote_plain	mixed	dtw	in_domain	0.1	512	manual_20260505_115355	smote_plain_knn_dtw_in_domain_mixed_split2_ratio0.1_s512
smote_plain	mixed	dtw	in_domain	0.1	7	manual_20260505_102334	smote_plain_knn_dtw_in_domain_mixed_split2_ratio0.1_s7
smote_plain	mixed	dtw	in_domain	0.1	999	manual_20260505_122403	smote_plain_knn_dtw_in_domain_mixed_split2_ratio0.1_s999
smote_plain	mixed	dtw	in_domain	0.5	1	manual_20260505_102332	smote_plain_knn_dtw_in_domain_mixed_split2_ratio0.5_s1
smote_plain	mixed	dtw	in_domain	0.5	13	manual_20260505_105340	smote_plain_knn_dtw_in_domain_mixed_split2_ratio0.5_s13
smote_plain	mixed	dtw	in_domain	0.5	2024	manual_20260506_042306	smote_plain_knn_dtw_in_domain_mixed_split2_ratio0.5_s2024
smote_plain	mixed	dtw	in_domain	0.5	42	manual_20260506_010326	smote_plain_knn_dtw_in_domain_mixed_split2_ratio0.5_s42
smote_plain	mixed	dtw	in_domain	0.5	512	manual_20260505_115355	smote_plain_knn_dtw_in_domain_mixed_split2_ratio0.5_s512
smote_plain	mixed	dtw	in_domain	0.5	7	manual_20260505_155251	smote_plain_knn_dtw_in_domain_mixed_split2_ratio0.5_s7
smote_plain	mixed	dtw	out_domain	0.1	0	manual_20260504_232119	smote_plain_knn_dtw_out_domain_mixed_split2_ratio0.1_s0
smote_plain	mixed	dtw	out_domain	0.1	1	manual_20260504_235125	smote_plain_knn_dtw_out_domain_mixed_split2_ratio0.1_s1
smote_plain	mixed	dtw	out_domain	0.1	123	manual_20260505_070008	smote_plain_knn_dtw_out_domain_mixed_split2_ratio0.1_s123
smote_plain	mixed	dtw	out_domain	0.1	13	manual_20260505_144207	smote_plain_knn_dtw_out_domain_mixed_split2_ratio0.1_s13
smote_plain	mixed	dtw	out_domain	0.1	1337	manual_20260505_025209	smote_plain_knn_dtw_out_domain_mixed_split2_ratio0.1_s1337
smote_plain	mixed	dtw	out_domain	0.1	2024	manual_20260505_171815	smote_plain_knn_dtw_out_domain_mixed_split2_ratio0.1_s2024
smote_plain	mixed	dtw	out_domain	0.1	256	manual_20260505_012148	smote_plain_knn_dtw_out_domain_mixed_split2_ratio0.1_s256
smote_plain	mixed	dtw	out_domain	0.1	3	manual_20260504_235126	smote_plain_knn_dtw_out_domain_mixed_split2_ratio0.1_s3
smote_plain	mixed	dtw	out_domain	0.1	42	manual_20260505_005140	smote_plain_knn_dtw_out_domain_mixed_split2_ratio0.1_s42
smote_plain	mixed	dtw	out_domain	0.1	7	manual_20260505_002131	smote_plain_knn_dtw_out_domain_mixed_split2_ratio0.1_s7
smote_plain	mixed	dtw	out_domain	0.1	999	manual_20260505_164733	smote_plain_knn_dtw_out_domain_mixed_split2_ratio0.1_s999
smote_plain	mixed	dtw	out_domain	0.5	1	manual_20260504_235125	smote_plain_knn_dtw_out_domain_mixed_split2_ratio0.5_s1
smote_plain	mixed	dtw	out_domain	0.5	123	manual_20260505_012147	smote_plain_knn_dtw_out_domain_mixed_split2_ratio0.5_s123
smote_plain	mixed	dtw	out_domain	0.5	13	manual_20260505_005140	smote_plain_knn_dtw_out_domain_mixed_split2_ratio0.5_s13
smote_plain	mixed	dtw	out_domain	0.5	1337	manual_20260505_025210	smote_plain_knn_dtw_out_domain_mixed_split2_ratio0.5_s1337
smote_plain	mixed	dtw	out_domain	0.5	42	manual_20260505_005140	smote_plain_knn_dtw_out_domain_mixed_split2_ratio0.5_s42
smote_plain	mixed	dtw	out_domain	0.5	512	manual_20260505_162228	smote_plain_knn_dtw_out_domain_mixed_split2_ratio0.5_s512
smote_plain	mixed	dtw	out_domain	0.5	999	manual_20260505_022202	smote_plain_knn_dtw_out_domain_mixed_split2_ratio0.5_s999
smote_plain	mixed	mmd	in_domain	0.1	0	manual_20260504_131932	smote_plain_knn_mmd_in_domain_mixed_split2_ratio0.1_s0
smote_plain	mixed	mmd	in_domain	0.1	1	manual_20260504_131932	smote_plain_knn_mmd_in_domain_mixed_split2_ratio0.1_s1
smote_plain	mixed	mmd	in_domain	0.1	123	manual_20260504_144947	smote_plain_knn_mmd_in_domain_mixed_split2_ratio0.1_s123
smote_plain	mixed	mmd	in_domain	0.1	13	manual_20260504_141941	smote_plain_knn_mmd_in_domain_mixed_split2_ratio0.1_s13
smote_plain	mixed	mmd	in_domain	0.1	1337	manual_20260504_162004	smote_plain_knn_mmd_in_domain_mixed_split2_ratio0.1_s1337
smote_plain	mixed	mmd	in_domain	0.1	2024	manual_20260504_165012	smote_plain_knn_mmd_in_domain_mixed_split2_ratio0.1_s2024
smote_plain	mixed	mmd	in_domain	0.1	256	manual_20260504_151952	smote_plain_knn_mmd_in_domain_mixed_split2_ratio0.1_s256
smote_plain	mixed	mmd	in_domain	0.1	3	manual_20260504_134935	smote_plain_knn_mmd_in_domain_mixed_split2_ratio0.1_s3
smote_plain	mixed	mmd	in_domain	0.1	42	manual_20260504_144947	smote_plain_knn_mmd_in_domain_mixed_split2_ratio0.1_s42
smote_plain	mixed	mmd	in_domain	0.1	512	manual_20260504_231418	smote_plain_knn_mmd_in_domain_mixed_split2_ratio0.1_s512
smote_plain	mixed	mmd	in_domain	0.1	7	manual_20260504_134935	smote_plain_knn_mmd_in_domain_mixed_split2_ratio0.1_s7
smote_plain	mixed	mmd	in_domain	0.1	999	manual_20260504_154959	smote_plain_knn_mmd_in_domain_mixed_split2_ratio0.1_s999
smote_plain	mixed	mmd	in_domain	0.5	1	manual_20260505_082101	smote_plain_knn_mmd_in_domain_mixed_split2_ratio0.5_s1
smote_plain	mixed	mmd	in_domain	0.5	13	manual_20260504_230043	smote_plain_knn_mmd_in_domain_mixed_split2_ratio0.5_s13
smote_plain	mixed	mmd	in_domain	0.5	2024	manual_20260504_172018	smote_plain_knn_mmd_in_domain_mixed_split2_ratio0.5_s2024
smote_plain	mixed	mmd	in_domain	0.5	42	manual_20260504_144947	smote_plain_knn_mmd_in_domain_mixed_split2_ratio0.5_s42
smote_plain	mixed	mmd	in_domain	0.5	512	manual_20260506_025218	smote_plain_knn_mmd_in_domain_mixed_split2_ratio0.5_s512
smote_plain	mixed	mmd	in_domain	0.5	7	manual_20260504_141942	smote_plain_knn_mmd_in_domain_mixed_split2_ratio0.5_s7
smote_plain	mixed	mmd	out_domain	0.1	0	manual_20260504_041144	smote_plain_knn_mmd_out_domain_mixed_split2_ratio0.1_s0
smote_plain	mixed	mmd	out_domain	0.1	1	manual_20260504_051732	smote_plain_knn_mmd_out_domain_mixed_split2_ratio0.1_s1
smote_plain	mixed	mmd	out_domain	0.1	123	manual_20260504_112840	smote_plain_knn_mmd_out_domain_mixed_split2_ratio0.1_s123
smote_plain	mixed	mmd	out_domain	0.1	13	manual_20260504_091737	smote_plain_knn_mmd_out_domain_mixed_split2_ratio0.1_s13
smote_plain	mixed	mmd	out_domain	0.1	1337	manual_20260504_174723	smote_plain_knn_mmd_out_domain_mixed_split2_ratio0.1_s1337
smote_plain	mixed	mmd	out_domain	0.1	2024	manual_20260505_002302	smote_plain_knn_mmd_out_domain_mixed_split2_ratio0.1_s2024
smote_plain	mixed	mmd	out_domain	0.1	256	manual_20260504_142041	smote_plain_knn_mmd_out_domain_mixed_split2_ratio0.1_s256
smote_plain	mixed	mmd	out_domain	0.1	3	manual_20260504_062017	smote_plain_knn_mmd_out_domain_mixed_split2_ratio0.1_s3
smote_plain	mixed	mmd	out_domain	0.1	42	manual_20260504_220700	smote_plain_knn_mmd_out_domain_mixed_split2_ratio0.1_s42
smote_plain	mixed	mmd	out_domain	0.1	7	manual_20260504_140940	smote_plain_knn_mmd_out_domain_mixed_split2_ratio0.1_s7
smote_plain	mixed	mmd	out_domain	0.1	999	manual_20260504_214054	smote_plain_knn_mmd_out_domain_mixed_split2_ratio0.1_s999
smote_plain	mixed	mmd	out_domain	0.5	1	manual_20260504_122551	smote_plain_knn_mmd_out_domain_mixed_split2_ratio0.5_s1
smote_plain	mixed	mmd	out_domain	0.5	123	manual_20260504_125156	smote_plain_knn_mmd_out_domain_mixed_split2_ratio0.5_s123
smote_plain	mixed	mmd	out_domain	0.5	13	manual_20260504_094243	smote_plain_knn_mmd_out_domain_mixed_split2_ratio0.5_s13
smote_plain	mixed	mmd	out_domain	0.5	1337	manual_20260504_180026	smote_plain_knn_mmd_out_domain_mixed_split2_ratio0.5_s1337
smote_plain	mixed	mmd	out_domain	0.5	42	manual_20260504_142412	smote_plain_knn_mmd_out_domain_mixed_split2_ratio0.5_s42
smote_plain	mixed	mmd	out_domain	0.5	512	manual_20260504_154055	smote_plain_knn_mmd_out_domain_mixed_split2_ratio0.5_s512
smote_plain	mixed	mmd	out_domain	0.5	999	manual_20260504_212821	smote_plain_knn_mmd_out_domain_mixed_split2_ratio0.5_s999
smote_plain	mixed	wasserstein	in_domain	0.1	0	manual_20260506_060233	smote_plain_knn_wasserstein_in_domain_mixed_split2_ratio0.1_s0
smote_plain	mixed	wasserstein	in_domain	0.1	1	manual_20260506_123814	smote_plain_knn_wasserstein_in_domain_mixed_split2_ratio0.1_s1
smote_plain	mixed	wasserstein	in_domain	0.1	13	manual_20260506_070237	smote_plain_knn_wasserstein_in_domain_mixed_split2_ratio0.1_s13
smote_plain	mixed	wasserstein	in_domain	0.1	1337	manual_20260506_083301	smote_plain_knn_wasserstein_in_domain_mixed_split2_ratio0.1_s1337
smote_plain	mixed	wasserstein	in_domain	0.1	2024	manual_20260506_093302	smote_plain_knn_wasserstein_in_domain_mixed_split2_ratio0.1_s2024
smote_plain	mixed	wasserstein	in_domain	0.1	256	manual_20260506_080246	smote_plain_knn_wasserstein_in_domain_mixed_split2_ratio0.1_s256
smote_plain	mixed	wasserstein	in_domain	0.1	3	manual_20260506_063231	smote_plain_knn_wasserstein_in_domain_mixed_split2_ratio0.1_s3
smote_plain	mixed	wasserstein	in_domain	0.1	42	manual_20260506_073242	smote_plain_knn_wasserstein_in_domain_mixed_split2_ratio0.1_s42
smote_plain	mixed	wasserstein	in_domain	0.1	7	manual_20260506_125916	smote_plain_knn_wasserstein_in_domain_mixed_split2_ratio0.1_s7
smote_plain	mixed	wasserstein	in_domain	0.5	1	manual_20260506_063231	smote_plain_knn_wasserstein_in_domain_mixed_split2_ratio0.5_s1
smote_plain	mixed	wasserstein	in_domain	0.5	13	manual_20260506_131247	smote_plain_knn_wasserstein_in_domain_mixed_split2_ratio0.5_s13
smote_plain	mixed	wasserstein	in_domain	0.5	2024	manual_20260506_093302	smote_plain_knn_wasserstein_in_domain_mixed_split2_ratio0.5_s2024
smote_plain	mixed	wasserstein	in_domain	0.5	42	manual_20260506_073242	smote_plain_knn_wasserstein_in_domain_mixed_split2_ratio0.5_s42
smote_plain	mixed	wasserstein	in_domain	0.5	512	manual_20260506_141323	smote_plain_knn_wasserstein_in_domain_mixed_split2_ratio0.5_s512
smote_plain	mixed	wasserstein	in_domain	0.5	7	manual_20260506_070237	smote_plain_knn_wasserstein_in_domain_mixed_split2_ratio0.5_s7
smote_plain	mixed	wasserstein	out_domain	0.1	0	manual_20260506_072109	smote_plain_knn_wasserstein_out_domain_mixed_split2_ratio0.1_s0
smote_plain	mixed	wasserstein	out_domain	0.1	1	manual_20260505_202925	smote_plain_knn_wasserstein_out_domain_mixed_split2_ratio0.1_s1
smote_plain	mixed	wasserstein	out_domain	0.1	123	manual_20260505_213009	smote_plain_knn_wasserstein_out_domain_mixed_split2_ratio0.1_s123
smote_plain	mixed	wasserstein	out_domain	0.1	13	manual_20260505_210002	smote_plain_knn_wasserstein_out_domain_mixed_split2_ratio0.1_s13
smote_plain	mixed	wasserstein	out_domain	0.1	1337	manual_20260505_230030	smote_plain_knn_wasserstein_out_domain_mixed_split2_ratio0.1_s1337
